"","x"
"1",-0.147054050428272
"2",0.131836083828957
"3",-0.21874816212774
"4",-0.0510301799107977
"5",0.0657531843731021
"6",-0.0400883502207025
"7",0.149541775019122
"8",-0.111713389564287
"9",-0.0564914522842593
"10",-0.0082078952719571
"11",0.0862301557908191
"12",-0.0133947176088473
"13",-0.0296758522070763
"14",-0.0562339988271998
"15",-0.0580707170171355
"16",-0.00220271506791751
"17",0.0456508646534067
"18",0.0740462463888123
"19",0.033968741350315
"20",-0.0181177120033226
"21",0.0656747215841616
"22",0.0605469760169092
"23",0.0703485208198752
"24",0.107599274421548
"25",-0.0968402402869167
"26",0.0659327399389284
"27",0.359987123982891
"28",0.0222649013254578
"29",0.357338308337812
"30",0.0340850139118927
"31",0.12295350597935
"32",0.258021577787729
"33",0.10705887864051
"34",0.193654291562329
"35",0.181131838321938
"36",0.348860633743059
"37",0.243179276742113
"38",0.277632915103135
"39",0.270055258621967
"40",0.296915135864539
"41",0.146286650058265
"42",0.137906080980542
"43",0.110971184761186
"44",0.0584217585123736
"45",0.0457598700133076
"46",0.181727413695428
"47",0.0211985280695062
"48",0.0468136130874996
"49",-0.058657752767616
"50",0.0849909846278222
"51",-0.00817785408585459
"52",-0.170522751798379
"53",0.0141834776672374
"54",-0.0042063746409439
"55",-0.0666583002186332
"56",-0.0326548875569741
"57",-0.0702102214274029
"58",-0.104642147317772
"59",0.0814407750522642
"60",-0.160361381032789
"61",0.0235493990912804
"62",-0.102467586517789
"63",0.00254614979663266
"64",-0.0959222888267716
"65",-0.0548258352557255
"66",-0.0274891438121381
"67",-0.220828832719461
"68",0.0148148027888286
"69",-0.0654302320798188
"70",-0.0748336904447618
"71",0.0394139121879515
"72",-0.0720280002428773
"73",-0.17257325840036
"74",0.0690499555172283
"75",-0.10745694336614
"76",-0.048276216919788
"77",-0.10529314443801
"78",-0.0118559888356345
"79",-0.0840224961830187
"80",-0.0283967416460621
"81",-0.0183740072640769
"82",-0.0266907108101097
"83",-0.0295488462905001
"84",0.0607407874618744
"85",-0.169896230929473
"86",-0.17475159896153
"87",-0.0281568243744644
"88",0.0294928672538398
"89",0.0290648498263848
"90",-0.0177774201199036
"91",-0.0962616608506566
"92",-0.0750051091446532
"93",-0.0496313882112584
"94",-0.100189553168544
"95",-0.0769498725966188
"96",-0.0803959436501332
"97",-0.0666567792015719
"98",-0.0530825736222649
"99",-0.0522856105135619
"100",-0.312336529678109
"101",0.0241539892579821
"102",-0.149596925557107
"103",0.0459362055863049
"104",-0.208885064799368
"105",-0.0648122651777741
"106",-0.146584806053252
"107",-0.0177186033268254
"108",-0.201860845137848
"109",-0.0689208439712578
"110",-0.176336073523881
"111",-0.0597882858635262
"112",-0.0987065504481191
"113",0.00447647218410854
"114",-0.131170767829431
"115",-0.274076909967172
"116",0.0283795473094811
"117",0.0176340047427672
"118",-0.0303266158886154
"119",0.0561756716777045
"120",-0.109684594385069
"121",-0.274774021261566
"122",0.043971810030348
"123",-0.011356483874756
"124",-0.0603045191586103
"125",-0.209177370529481
"126",0.102921879264004
"127",-0.238849982068104
"128",0.118964305735171
"129",-0.0238325304062965
"130",-0.0612595557043081
"131",-0.110603834012088
"132",0.00243187796598631
"133",-0.0261425122720799
"134",-0.0739838372780845
"135",-0.165780273344883
"136",-0.128120592849885
"137",-0.0169763906321363
"138",-0.144081407840989
"139",-0.0481302363365827
