"","x"
"1",-0.134940928655131
"2",0.0736683527663139
"3",-0.0978756617605869
"4",0.0461435682688675
"5",-0.0924908981517089
"6",-0.0189111056865858
"7",0.117130600669489
"8",-0.047024335603536
"9",-0.157975919439608
"10",-0.0639078031567468
"11",0.101238310005223
"12",-0.0738487619553621
"13",0.189538101032566
"14",-0.108549211620822
"15",-0.13989240454833
"16",0.123139255637062
"17",-0.0549877933514629
"18",0.111448147896849
"19",0.0915474089918567
"20",-0.0235203133151452
"21",0.0689859717116131
"22",0.0521623367574118
"23",0.00134484070865308
"24",0.25859052220549
"25",-0.0111252522825577
"26",-0.0781119245426827
"27",0.23454869821573
"28",-0.0944263198469973
"29",0.476059703406007
"30",0.0785619518636228
"31",0.22564135346522
"32",0.308685604242541
"33",0.00365471333820999
"34",0.3620506537249
"35",0.267512903144599
"36",0.456294153027738
"37",0.473081370798489
"38",0.500443131505109
"39",0.330499589624004
"40",0.245097818260033
"41",0.380309084256882
"42",0.138076483459682
"43",-0.0685451127448192
"44",0.163986727764752
"45",0.150934056115817
"46",0.219215390532927
"47",-0.109504097648872
"48",-0.00196527442307518
"49",-0.0194724390569897
"50",0.0262521136728729
"51",0.0131777131844016
"52",0.0162994755730943
"53",-0.231161661583736
"54",-0.176048563264977
"55",0.0487078124998884
"56",0.0620528396176754
"57",-0.0404490876265759
"58",-0.012332044000994
"59",0.303087001706729
"60",-0.39753366954359
"61",-0.173699602567993
"62",-0.107737644398483
"63",-0.0442854362154581
"64",0.137476912070052
"65",-0.0729466711219023
"66",0.104924230546169
"67",-0.147534335182802
"68",0.0200416186185033
"69",0.0735239699781509
"70",-0.173792971588761
"71",-0.209248343969394
"72",-0.0938595717815037
"73",-0.183421959194317
"74",0.0103593512498968
"75",-0.0414826043338259
"76",-0.0414567933456545
"77",-0.00977791334845696
"78",0.00581940645529842
"79",-0.026127146186914
"80",-0.0925586332169313
"81",-0.230603873695048
"82",0.0137960631186253
"83",-0.0642455232551909
"84",0.17579305775437
"85",0.116803156648268
"86",-0.310964460459325
"87",-0.167503885453797
"88",0.0592577045793096
"89",-0.0657417373868392
"90",0.0522944233272332
"91",-0.258081501107823
"92",-0.0346169016885312
"93",-0.00547420234791537
"94",-0.00185964424081759
"95",-0.277911561163032
"96",-0.213446268923543
"97",-0.0874735332723935
"98",0.0684489678628691
"99",-0.0140335005078763
"100",-0.380080897429885
"101",0.0393799069643553
"102",-0.174550427199195
"103",0.0932363169586394
"104",-0.0276993535721821
"105",-0.227995339749094
"106",-0.173907067783712
"107",0.0464838765974894
"108",-0.215320520588638
"109",0.116447643130925
"110",-0.18645360202667
"111",-0.0670166733170499
"112",0.0125534299622379
"113",0.0355220002313615
"114",-0.246410713122562
"115",-0.0177831780255752
"116",-0.142623239437667
"117",-0.036507634537911
"118",-0.0260986071619245
"119",0.0259668195596036
"120",-0.0434664802556144
"121",-0.105642846774703
"122",0.000704082723955597
"123",0.0828000408552647
"124",-0.0352633850853828
"125",-0.288162380037186
"126",0.191847599432327
"127",-0.0722663807511898
"128",0.0560846560341229
"129",0.0364275591676555
"130",-0.0976123163180237
"131",-0.189177831137568
"132",0.0598139874273084
"133",0.0564543516776339
"134",-0.0860955442149741
"135",-0.22043732778947
"136",-0.0621129862223362
"137",-0.117812729399073
"138",0.039053641049324
"139",-0.00859541022092391
