"","x"
"1",-0.13831235555352
"2",0.0778086539978474
"3",-0.100218462436891
"4",0.0474237393393666
"5",-0.09351365532768
"6",-0.0227549231472738
"7",0.117237685485706
"8",-0.0460102259030331
"9",-0.15166938704855
"10",-0.0613744965190783
"11",0.0999699945701276
"12",-0.0753430384555222
"13",0.183013433672944
"14",-0.102494132099749
"15",-0.144208789630589
"16",0.128375151829624
"17",-0.0517517086693133
"18",0.107676292539337
"19",0.0878167537582678
"20",-0.0171964239047205
"21",0.068953967730886
"22",0.056685599635237
"23",0.000911132659088273
"24",0.257715920647905
"25",-0.0153574080807744
"26",-0.0677197554677514
"27",0.23973335605238
"28",-0.0895331197986461
"29",0.477505598493241
"30",0.0726762516944177
"31",0.215439773082534
"32",0.314868546207469
"33",0.0133535057343009
"34",0.356450704204836
"35",0.268844890064666
"36",0.446684361177282
"37",0.462232189458732
"38",0.482173475393091
"39",0.326870407438725
"40",0.235507848354231
"41",0.36851355696537
"42",0.129583364962929
"43",-0.0716119208880564
"44",0.159711518010821
"45",0.141266209171197
"46",0.217876348914612
"47",-0.118438824634526
"48",0.00824754578395396
"49",-0.0112582169313557
"50",0.0254544360999497
"51",0.00941020501996363
"52",0.00796171490928668
"53",-0.207245161066491
"54",-0.164137130656625
"55",0.0467291860827979
"56",0.06443656477481
"57",-0.0344126286609184
"58",-0.00980203832317303
"59",0.288553521085591
"60",-0.382070165041647
"61",-0.159425007757395
"62",-0.108086002912568
"63",-0.0441873510129601
"64",0.134520138947674
"65",-0.0759720834430731
"66",0.110438729067105
"67",-0.149130049405917
"68",0.0206295253136133
"69",0.0718931401363121
"70",-0.154134018057842
"71",-0.206137934681387
"72",-0.0796553227720189
"73",-0.17726214088569
"74",0.0115712553165437
"75",-0.0359889403192119
"76",-0.045930447684449
"77",-0.0130999915907549
"78",0.0124422985393812
"79",-0.0269909554519555
"80",-0.086911941509808
"81",-0.225181863545375
"82",0.0185667806572929
"83",-0.0681489834463372
"84",0.175456021338412
"85",0.109513569755533
"86",-0.304346863330742
"87",-0.171930953203011
"88",0.0619671016620087
"89",-0.0635100396804674
"90",0.0548651251006433
"91",-0.254741836724564
"92",-0.0387914610009088
"93",-0.00155073588152611
"94",0.00445275408466563
"95",-0.283982485863099
"96",-0.209566386016759
"97",-0.0784804492644831
"98",0.0606360728128065
"99",-0.013051255695797
"100",-0.364102921410279
"101",0.0389413512691922
"102",-0.166781782782754
"103",0.0911095030205458
"104",-0.0271592188141775
"105",-0.225771211915744
"106",-0.167041047957051
"107",0.0391144881774338
"108",-0.214034312699725
"109",0.113278306458875
"110",-0.183759590824433
"111",-0.0641309917752304
"112",0.0213351253933358
"113",0.0228804158420877
"114",-0.243737704620789
"115",-0.022574044515094
"116",-0.147350417023147
"117",-0.0266834070642632
"118",-0.0266215735117112
"119",0.0237379741699047
"120",-0.0452962206884551
"121",-0.11284202013076
"122",0.00258995582370663
"123",0.0851912787402874
"124",-0.0317637027414102
"125",-0.293975607011897
"126",0.185793945098489
"127",-0.0768413714117539
"128",0.0571601410370371
"129",0.0437098962310777
"130",-0.0964121385179386
"131",-0.189427811052369
"132",0.0528726143192729
"133",0.0541923968810207
"134",-0.0807242821130508
"135",-0.223901398137046
"136",-0.0609499130524829
"137",-0.129030872332455
"138",0.0341758929181734
"139",-0.0124328864702534
