"","x"
"1",-0.142463107026961
"2",0.0774804678668951
"3",-0.0871673226063769
"4",0.0391086943529204
"5",-0.0901202149745892
"6",0.00127152157076025
"7",0.120144840692422
"8",-0.0580187987050131
"9",-0.160020425482562
"10",-0.0775545069369955
"11",0.0955437313403359
"12",-0.0841126376382954
"13",0.217040185114574
"14",-0.114909117588211
"15",-0.121828156724984
"16",0.100556188848968
"17",-0.0652102457278255
"18",0.124952263076209
"19",0.102842554243533
"20",-0.0402329942513487
"21",0.060743240434266
"22",0.0403824725046193
"23",-0.00297254072310611
"24",0.260038601913046
"25",0.0138290671811088
"26",-0.104200452446105
"27",0.217059323377774
"28",-0.11890122217325
"29",0.475094059651675
"30",0.0942409154731146
"31",0.248301332665337
"32",0.307956087494725
"33",0.010349067816271
"34",0.389882942648356
"35",0.288884524912749
"36",0.508252410352336
"37",0.514067477717788
"38",0.53677874924845
"39",0.361484264793122
"40",0.26063097132708
"41",0.409867558294953
"42",0.147344735680814
"43",-0.0595570573990412
"44",0.154613130110352
"45",0.169828219815816
"46",0.231849867269661
"47",-0.0947433551894126
"48",-0.0265218413397088
"49",-0.0518962706256004
"50",0.0415894971608166
"51",0.0362823762382486
"52",0.0359171180174506
"53",-0.28585977896442
"54",-0.203157381693047
"55",0.0367930918003849
"56",0.065817332853298
"57",-0.0442646984162235
"58",-0.0134532470045804
"59",0.350246189356151
"60",-0.491830141876726
"61",-0.183871458253153
"62",-0.115958632600194
"63",-0.0564160106934758
"64",0.145787623624343
"65",-0.0638637116682587
"66",0.083820672360488
"67",-0.131726021173549
"68",0.0240603941660641
"69",0.0665701458129114
"70",-0.232417702053566
"71",-0.187771149706687
"72",-0.124630282673365
"73",-0.211327106433244
"74",0.00184986180974416
"75",-0.0672644576537053
"76",-0.0290358672534307
"77",-0.00170561957488422
"78",0.0120110561259113
"79",-0.0153790937487053
"80",-0.103936823373563
"81",-0.242107402291766
"82",0.00146283654590501
"83",-0.0759902628804381
"84",0.171794427242766
"85",0.11587091795433
"86",-0.322409343373619
"87",-0.151610712535287
"88",0.053525059663352
"89",-0.0737239141140311
"90",0.0384233850343352
"91",-0.253638189526694
"92",-0.0280116198389462
"93",-0.0193115091194301
"94",-0.0324181538429286
"95",-0.251974689793883
"96",-0.224125518860848
"97",-0.101901504759853
"98",0.0893210349424706
"99",-0.0279829689223813
"100",-0.417733189381885
"101",0.0394753300210079
"102",-0.190875033812432
"103",0.097090853476624
"104",-0.0232615007172922
"105",-0.230862633949061
"106",-0.177457206075509
"107",0.063714815274813
"108",-0.214652143234517
"109",0.139984435741035
"110",-0.18459843451679
"111",-0.0764406822274525
"112",-0.0115227308422417
"113",0.0777816687034909
"114",-0.254667071248362
"115",-0.00218744023385978
"116",-0.125439452166887
"117",-0.0774913093476262
"118",-0.0103650871888273
"119",0.0323814378810131
"120",-0.025427343062485
"121",-0.074084045293062
"122",0.00522473371506982
"123",0.0700816637335518
"124",-0.0393616704053697
"125",-0.271427111525882
"126",0.219653950500397
"127",-0.0545595851234435
"128",0.0552725081025603
"129",0.0201854104657556
"130",-0.0990637300971461
"131",-0.197789667658092
"132",0.0785908313947686
"133",0.0586244870194646
"134",-0.0861605042644224
"135",-0.201010732811943
"136",-0.0639894108710735
"137",-0.0913528977482556
"138",0.0558105622625308
"139",-0.00185711843006276
