"","x"
"1",-0.1443059629994
"2",0.0774885513888817
"3",-0.0857371777304085
"4",0.0316353993183035
"5",-0.0971245982164588
"6",0.00524720270843124
"7",0.117608251001091
"8",-0.0655149160963995
"9",-0.155418048598543
"10",-0.0833535829101851
"11",0.0913942083995361
"12",-0.0843232634733014
"13",0.21992990419559
"14",-0.122195550052858
"15",-0.119533535777767
"16",0.0959228000108831
"17",-0.0637564164104484
"18",0.127167498722731
"19",0.106219671442254
"20",-0.0435415302753052
"21",0.0542290135041091
"22",0.0452700320517211
"23",-0.0100272432721836
"24",0.262073852222974
"25",0.0163789404130961
"26",-0.107771003194979
"27",0.208960385940422
"28",-0.119484035733933
"29",0.473248347755162
"30",0.101084598812703
"31",0.226362264144561
"32",0.316376776418379
"33",0.0363264711699333
"34",0.370339048337024
"35",0.301520245149879
"36",0.492735863865412
"37",0.513992367151594
"38",0.525767515146881
"39",0.360354043477411
"40",0.254228991365753
"41",0.411072688929408
"42",0.130200531160915
"43",-0.0594366686236971
"44",0.154676208744007
"45",0.163130446594733
"46",0.22998929249905
"47",-0.100677705809507
"48",-0.0279964954702073
"49",-0.0601075654491977
"50",0.0367453368036539
"51",0.0441669496920991
"52",0.0343364790373705
"53",-0.282020626471411
"54",-0.208992893830251
"55",0.0285182151519922
"56",0.067522375049843
"57",-0.0413253162689199
"58",-0.017202955474147
"59",0.35172524940252
"60",-0.481184075131907
"61",-0.186174831948878
"62",-0.123123838450256
"63",-0.0600290138542743
"64",0.137007526062789
"65",-0.0631669494420698
"66",0.0855808118114071
"67",-0.131571236013162
"68",0.0176933102248383
"69",0.067243522561814
"70",-0.231201592072947
"71",-0.194767586989864
"72",-0.124987369281405
"73",-0.213299962250148
"74",0.00159568298472725
"75",-0.0713454364268742
"76",-0.0291295137575452
"77",-0.00532840583111461
"78",0.0118769678680337
"79",-0.0168653643717541
"80",-0.111859408788736
"81",-0.249529455515204
"82",-0.00424009188906284
"83",-0.06716624415209
"84",0.181507415699547
"85",0.101263166772989
"86",-0.320868889179534
"87",-0.159745681340801
"88",0.0448647397352044
"89",-0.0733839692433862
"90",0.0440814947690605
"91",-0.25253656250425
"92",-0.0343267905700138
"93",-0.0185315478808556
"94",-0.0352064007974666
"95",-0.248312396745988
"96",-0.232263940653165
"97",-0.110479688342828
"98",0.0898390104088946
"99",-0.0198075055711835
"100",-0.419897422429384
"101",0.033254495235538
"102",-0.190295508090796
"103",0.105219324929853
"104",-0.0177102544963197
"105",-0.231598708081675
"106",-0.184257907284042
"107",0.067367222745494
"108",-0.217516162423533
"109",0.139933712634125
"110",-0.186158362851678
"111",-0.0752016221743046
"112",-0.0149060862572599
"113",0.072362322282053
"114",-0.247535559337882
"115",-0.00838543080213267
"116",-0.129938224697169
"117",-0.0760710559341966
"118",-0.00995435752570097
"119",0.0357231053860241
"120",-0.0255148104317508
"121",-0.0724346953427055
"122",0.00203249995485835
"123",0.0709791423824302
"124",-0.0336771210732022
"125",-0.275813627284734
"126",0.218105996034131
"127",-0.0474390729419859
"128",0.0565649181516551
"129",0.0229196888654026
"130",-0.0944569734456515
"131",-0.202444569578525
"132",0.076426448100592
"133",0.061025764451907
"134",-0.0818916133797926
"135",-0.20203747762673
"136",-0.0805921243099043
"137",-0.102467139204569
"138",0.0619011761090906
"139",-0.00689289025970631
