"","x"
"1",-0.144413781167763
"2",0.078777077978645
"3",-0.0850784133739082
"4",0.0328825279211704
"5",-0.0909906803900167
"6",-0.000692306451326914
"7",0.117565873685163
"8",-0.0605099465829108
"9",-0.151685459254217
"10",-0.079823073958315
"11",0.0875506845573818
"12",-0.0828474785953812
"13",0.207645457701114
"14",-0.108401449898171
"15",-0.124746795612162
"16",0.0995790087642006
"17",-0.0585491681472184
"18",0.120333512556474
"19",0.101084557464751
"20",-0.0338198370485789
"21",0.0530588549269812
"22",0.0475636630940981
"23",-0.00686933009234264
"24",0.25298639900205
"25",0.0106650507223131
"26",-0.0924607271345919
"27",0.209406459801843
"28",-0.112385646194837
"29",0.467836119747969
"30",0.091836815804496
"31",0.223242680999331
"32",0.312528334772334
"33",0.0367493880589388
"34",0.361788812326747
"35",0.288594962262838
"36",0.478545955034479
"37",0.496755640181638
"38",0.507125681455392
"39",0.350684704348684
"40",0.246446845450882
"41",0.39542772269486
"42",0.133444193245066
"43",-0.0627905172235029
"44",0.145492870441318
"45",0.156261025725489
"46",0.228698808426991
"47",-0.102831458652755
"48",-0.0199905285961868
"49",-0.0500972417411579
"50",0.0321882104887248
"51",0.0344773341427739
"52",0.0265928051920138
"53",-0.259632461056564
"54",-0.193664759784927
"55",0.0262420608207324
"56",0.0633179455213172
"57",-0.0358967995483529
"58",-0.0186548352192741
"59",0.331533480140535
"60",-0.452707090514633
"61",-0.176889791839828
"62",-0.122247298890635
"63",-0.0568332170676919
"64",0.136341121369886
"65",-0.0608250213493357
"66",0.0873624400875376
"67",-0.132499558228809
"68",0.0204645119584978
"69",0.0628774765365439
"70",-0.214505193782451
"71",-0.189776069804646
"72",-0.115445670358528
"73",-0.207110257021516
"74",0.00209212898663598
"75",-0.0631397905064302
"76",-0.0291545539858623
"77",-0.0031466724265351
"78",0.0151997339272664
"79",-0.0168996533755979
"80",-0.10070953341448
"81",-0.238281902784044
"82",0.000328980276205725
"83",-0.0695523104314113
"84",0.171753694019093
"85",0.101661171482692
"86",-0.30754376531567
"87",-0.156098968840632
"88",0.0465993187336238
"89",-0.0681106641952831
"90",0.0453774700489538
"91",-0.244828433730372
"92",-0.0347913415547745
"93",-0.0136754886378265
"94",-0.0284155619446116
"95",-0.247457843424058
"96",-0.220256160469515
"97",-0.10086325262014
"98",0.0814578368555484
"99",-0.0212049507097195
"100",-0.398410503453606
"101",0.0302824395052142
"102",-0.182736567103419
"103",0.0972427514480629
"104",-0.0190817257068292
"105",-0.221093290801159
"106",-0.174873977714541
"107",0.0603148930091723
"108",-0.210077968883706
"109",0.130725776987266
"110",-0.176257284334848
"111",-0.0725227860912092
"112",-0.00811089676408728
"113",0.0633763972324962
"114",-0.241148677301001
"115",-0.012617985904178
"116",-0.127767999160642
"117",-0.0647120825225772
"118",-0.00995370647528078
"119",0.03455430734757
"120",-0.0266088564881714
"121",-0.0760495846709032
"122",0.00417774196866277
"123",0.0699127534350419
"124",-0.0279132031210284
"125",-0.271049377616733
"126",0.207323911023052
"127",-0.0539167391816221
"128",0.059425661285718
"129",0.0279180136335177
"130",-0.0928676706210234
"131",-0.19574730706541
"132",0.0726788715154886
"133",0.0575912949097131
"134",-0.0775870936452111
"135",-0.198418580570913
"136",-0.0752038715586163
"137",-0.100360347704469
"138",0.0526342013698673
"139",-0.00450777358157676
