"","x"
"1",-0.1474868617237
"2",0.0793982907716567
"3",-0.0848772780664092
"4",0.0319461471942899
"5",-0.0906040183718821
"6",-0.00268473745852906
"7",0.118773428825524
"8",-0.0617656045704095
"9",-0.14717418342009
"10",-0.0810158365796819
"11",0.0824710646319835
"12",-0.080883480551181
"13",0.198723986791061
"14",-0.0989915538394173
"15",-0.129628044046326
"16",0.10060584997588
"17",-0.0539766381209566
"18",0.114808142765752
"19",0.0998045584283079
"20",-0.0285275145526357
"21",0.049783254792978
"22",0.0494470788075285
"23",-0.00962647474074167
"24",0.247726101002892
"25",0.00845715972379336
"26",-0.0850788815140402
"27",0.204905133516408
"28",-0.109159571965395
"29",0.464437056005615
"30",0.0890763716656243
"31",0.208558059233336
"32",0.312385934931121
"33",0.0383393423061415
"34",0.358614094079021
"35",0.288453737817947
"36",0.462478611127911
"37",0.484628797212828
"38",0.486365547890715
"39",0.345242921080841
"40",0.236560934205506
"41",0.382030506289072
"42",0.123052054735638
"43",-0.0638966093334593
"44",0.137215672885392
"45",0.146148871675746
"46",0.225676295334521
"47",-0.108235123931983
"48",-0.0151460458435618
"49",-0.0483853572082769
"50",0.0256649604471962
"51",0.031314826436593
"52",0.0163169906210145
"53",-0.241171678535725
"54",-0.186497717937492
"55",0.0190683233246505
"56",0.0617255422505
"57",-0.0301396986277897
"58",-0.0223210900895861
"59",0.317692558589983
"60",-0.427773118320704
"61",-0.17433786360103
"62",-0.124887042746259
"63",-0.0557862377354616
"64",0.13192470229201
"65",-0.0594647062174617
"66",0.0899093506338416
"67",-0.132614501911491
"68",0.018264910315833
"69",0.0596623796982822
"70",-0.20183867594334
"71",-0.190761542779849
"72",-0.108959081594122
"73",-0.204340895995512
"74",0.00172281133891476
"75",-0.0603886762657709
"76",-0.0295244206653084
"77",-0.00396898699883073
"78",0.017721149547949
"79",-0.0172773208439697
"80",-0.096278511704351
"81",-0.234794941565588
"82",-0.000840561483659675
"83",-0.0662108470774043
"84",0.169236345545565
"85",0.0972951430184741
"86",-0.296481374737233
"87",-0.158246279331436
"88",0.041782032345093
"89",-0.0626323727815993
"90",0.0465057802372075
"91",-0.239004615394473
"92",-0.0383460075976666
"93",-0.00956074127968979
"94",-0.024101097267887
"95",-0.24632796758681
"96",-0.216956475743788
"97",-0.0991384484404825
"98",0.0759547573978692
"99",-0.017237144426105
"100",-0.384610924072555
"101",0.0239517066474466
"102",-0.176825504211561
"103",0.0938494092855404
"104",-0.0163511568575159
"105",-0.213995762897699
"106",-0.172072797530756
"107",0.0570962298139853
"108",-0.205361743530951
"109",0.123129331813639
"110",-0.168407502350128
"111",-0.0703494102730174
"112",-0.00541301484813913
"113",0.0542576760187998
"114",-0.233286655151219
"115",-0.0185425500608104
"116",-0.13062050780471
"117",-0.0570211664315704
"118",-0.0104059748639165
"119",0.0363599294191145
"120",-0.0274723134599688
"121",-0.0777954443350375
"122",0.00453241419754249
"123",0.0689121188048611
"124",-0.0204421256822475
"125",-0.271061267219062
"126",0.199304907755081
"127",-0.0545137217223129
"128",0.0628803959360743
"129",0.0335527956908634
"130",-0.0910501491590013
"131",-0.193484037498849
"132",0.0677085750881943
"133",0.0562627937904572
"134",-0.0726955689604612
"135",-0.197927103076417
"136",-0.0779070480734186
"137",-0.104946784910557
"138",0.0466345999746314
"139",-0.00510500024162035
