"","x"
"1",-0.147066881969735
"2",0.0763187431833636
"3",-0.0861663683527177
"4",0.0328081859567887
"5",-0.0906518372490253
"6",-0.000700464801373471
"7",0.118067958036622
"8",-0.0612964181198321
"9",-0.150201177507519
"10",-0.0805716614555831
"11",0.0858643270965328
"12",-0.0829087915034349
"13",0.201858763402366
"14",-0.100327653078937
"15",-0.12990914962621
"16",0.101412832473745
"17",-0.0578007873166877
"18",0.117134603974399
"19",0.101288665544781
"20",-0.0316741752233152
"21",0.0531126560424904
"22",0.0461753469644564
"23",-0.00726634665358594
"24",0.252571234825628
"25",0.00961303291613642
"26",-0.0914416575254127
"27",0.208033660555724
"28",-0.113153202924852
"29",0.467449117443398
"30",0.0909566134012059
"31",0.219288753722615
"32",0.308795771469142
"33",0.0245804476937007
"34",0.372711589889912
"35",0.291347675103885
"36",0.475092655229716
"37",0.49165134707402
"38",0.500495907473676
"39",0.351018864253425
"40",0.244443497189768
"41",0.390522219620558
"42",0.12974908616408
"43",-0.0620292727892439
"44",0.142911489123565
"45",0.156371284045628
"46",0.228244521979157
"47",-0.104543704350086
"48",-0.0199550401718569
"49",-0.0498277573492413
"50",0.0321441470278763
"51",0.0325600539743119
"52",0.0218668830520376
"53",-0.254280721205574
"54",-0.191944976888513
"55",0.0252006482083978
"56",0.0627812372624228
"57",-0.0337647513005007
"58",-0.0196095620100831
"59",0.329735171525863
"60",-0.45303515919981
"61",-0.176531808970849
"62",-0.121520192816795
"63",-0.0569606525538829
"64",0.135568408664574
"65",-0.060306950880312
"66",0.0873234887300479
"67",-0.131816625596819
"68",0.0201703842453686
"69",0.0623394533545086
"70",-0.213148807974209
"71",-0.189599309489982
"72",-0.113942727447152
"73",-0.206675931176673
"74",0.00220660973434408
"75",-0.0621700807171055
"76",-0.0287954085002314
"77",-0.0026396193895797
"78",0.0155428875447474
"79",-0.0162842843469739
"80",-0.100860538561229
"81",-0.238471736273198
"82",0.000227063078916072
"83",-0.0695978310464315
"84",0.171337582924503
"85",0.101542485244568
"86",-0.307491208351283
"87",-0.156055014715097
"88",0.0469220118290656
"89",-0.0685644980390927
"90",0.045029778315135
"91",-0.245160816404342
"92",-0.0343748324200894
"93",-0.013868297650456
"94",-0.0285687972286745
"95",-0.247139173493878
"96",-0.21970864257642
"97",-0.101459905571862
"98",0.0814738776896285
"99",-0.0213513048720802
"100",-0.39866422011139
"101",0.0295324389356833
"102",-0.182889798315025
"103",0.0969010699451707
"104",-0.0187088328698069
"105",-0.221522017151042
"106",-0.173909601926867
"107",0.0600423336752998
"108",-0.20950866616764
"109",0.13033906532011
"110",-0.174790626185176
"111",-0.0714323935129786
"112",-0.00842454355406252
"113",0.063767008123392
"114",-0.239923707000437
"115",-0.0130680629519989
"116",-0.127861740540565
"117",-0.064228504013053
"118",-0.0100265242100303
"119",0.0344594178268154
"120",-0.0265031338385302
"121",-0.075111017658134
"122",0.00400239276492393
"123",0.0694830570455991
"124",-0.0270724906474105
"125",-0.271207543447026
"126",0.207296895518249
"127",-0.053566019503334
"128",0.0596385353588116
"129",0.027843884767932
"130",-0.0928979099895418
"131",-0.196399286340858
"132",0.072585821557426
"133",0.0570469010843053
"134",-0.0774719153428383
"135",-0.197777511180108
"136",-0.076844828764249
"137",-0.100533472763521
"138",0.0526559812667781
"139",-0.00418299609710084
