"","x"
"1",-0.145304468423312
"2",0.0669173919243662
"3",-0.0774868532311158
"4",0.0304483718669268
"5",-0.0960187461518354
"6",0.00642266585218249
"7",0.113835104509226
"8",-0.063736772784778
"9",-0.155957147837803
"10",-0.0873504290113783
"11",0.0846790876503452
"12",-0.0790188633108659
"13",0.217562825339042
"14",-0.116769524945594
"15",-0.126307619174568
"16",0.0941025467584579
"17",-0.0584059545323192
"18",0.126588937884446
"19",0.110901103078821
"20",-0.0430425571967737
"21",0.048313809662304
"22",0.0507218442122973
"23",-0.0157823565872467
"24",0.258618264723741
"25",0.022242246658803
"26",-0.107808627475644
"27",0.202516595173969
"28",-0.114014688435603
"29",0.472451662663598
"30",0.117173459535356
"31",0.228455249129081
"32",0.318394149982487
"33",0.0399034566365806
"34",0.3646447155116
"35",0.313374993459461
"36",0.488503034385892
"37",0.530665342680922
"38",0.539779785937248
"39",0.373835349593153
"40",0.264200961171877
"41",0.418582130752057
"42",0.142131073913538
"43",-0.0569570695978533
"44",0.156806744631043
"45",0.162016584688499
"46",0.23582701954714
"47",-0.0952471349124853
"48",-0.031007184107774
"49",-0.0586761921978014
"50",0.0326511452727321
"51",0.0448435226648513
"52",0.0395381216421589
"53",-0.284420718337645
"54",-0.221719781206873
"55",0.0212719541974847
"56",0.0677860300009158
"57",-0.0384321288980071
"58",-0.0200651584329971
"59",0.350754975996471
"60",-0.462720717052247
"61",-0.202195396763689
"62",-0.126264082838918
"63",-0.064476669158012
"64",0.138990813122584
"65",-0.0638545030422873
"66",0.0807798848604313
"67",-0.128916853241668
"68",0.00946118970376589
"69",0.0661932611169206
"70",-0.226578479977154
"71",-0.202669878069132
"72",-0.130787602700446
"73",-0.216562936714038
"74",-0.0039557706479431
"75",-0.0692195079477984
"76",-0.0325076030052652
"77",-0.00670365654621877
"78",0.0106466792077674
"79",-0.0156143824271737
"80",-0.110559050707816
"81",-0.253170309877101
"82",-0.0141205861115334
"83",-0.0654205892164243
"84",0.178273540295001
"85",0.110233556999892
"86",-0.31609625681014
"87",-0.169989347069473
"88",0.0369922500571944
"89",-0.0685980207844682
"90",0.0439706867872557
"91",-0.249170955718076
"92",-0.0394077020693972
"93",-0.017288016955765
"94",-0.0387180737034731
"95",-0.248313823569358
"96",-0.238927141051938
"97",-0.115040993029819
"98",0.0855187905687046
"99",-0.0147908024590729
"100",-0.41589004619941
"101",0.0164792774404246
"102",-0.183847454253923
"103",0.0987067889780122
"104",-0.0131523914087547
"105",-0.229535605967599
"106",-0.196037748600481
"107",0.0617755920894451
"108",-0.211230974067417
"109",0.128816304358967
"110",-0.179326268872136
"111",-0.0792156374518477
"112",-0.0178808414590917
"113",0.0721991545301157
"114",-0.239264055741923
"115",-0.0132950612538184
"116",-0.135933485405729
"117",-0.0778067006139343
"118",-0.0142837191139046
"119",0.0385044576938331
"120",-0.0249205214289165
"121",-0.0724813855334459
"122",-0.00473993020235369
"123",0.0713766590421785
"124",-0.0303202614704213
"125",-0.27127624656798
"126",0.205963533188988
"127",-0.0419884011517788
"128",0.0592558370954178
"129",0.0230759590736667
"130",-0.094265710381245
"131",-0.19951759300544
"132",0.070656787385325
"133",0.0643871442160195
"134",-0.0746350075789419
"135",-0.204121770931378
"136",-0.0876607865422034
"137",-0.10818604948435
"138",0.0629986459915053
"139",-0.00551459825231537
