"","x"
"1",-0.143336186200694
"2",0.0804738193354851
"3",-0.0847868355619151
"4",0.0335309420003223
"5",-0.0896626112226454
"6",0.00203336158443166
"7",0.117531858055148
"8",-0.05964946180372
"9",-0.155263563263175
"10",-0.0822438197026796
"11",0.0945853126285492
"12",-0.0852637204330301
"13",0.221806100989999
"14",-0.120861285578939
"15",-0.118056101160615
"16",0.0994144245147654
"17",-0.0660287866231153
"18",0.130222959472241
"19",0.104129266395579
"20",-0.0417999222407074
"21",0.0579674135888857
"22",0.0441759243052334
"23",-0.00338569397108493
"24",0.26187502315596
"25",0.0144899957100011
"26",-0.103604260031947
"27",0.215259423747967
"28",-0.117866499848864
"29",0.473434387215464
"30",0.0957917848707872
"31",0.242966258923828
"32",0.315272971197195
"33",0.0358798264335571
"34",0.36836862271529
"35",0.289993347922789
"36",0.503302900791995
"37",0.507756576860114
"38",0.529166832216009
"39",0.358844123714321
"40",0.253956578830273
"41",0.418900691863418
"42",0.138850698230916
"43",-0.0623951349995127
"44",0.152533092723209
"45",0.171687595493052
"46",0.2291557036667
"47",-0.0984792212263193
"48",-0.0274902087548885
"49",-0.0536869031431392
"50",0.0412337028215512
"51",0.0406284204898197
"52",0.0378161397856258
"53",-0.282384035409078
"54",-0.204782795014122
"55",0.0332380749430677
"56",0.0637467822893405
"57",-0.0422278205364738
"58",-0.0171704702202344
"59",0.350908504005746
"60",-0.484825952367811
"61",-0.177859118091725
"62",-0.119025704050297
"63",-0.0587576139525326
"64",0.140573425888978
"65",-0.0612044435264124
"66",0.0845484059730662
"67",-0.129750049572409
"68",0.0217339761882471
"69",0.068225689099297
"70",-0.233091533033219
"71",-0.187936981382256
"72",-0.122690044237012
"73",-0.211048163184662
"74",0.00431388349670488
"75",-0.0657671565909226
"76",-0.0273342575440701
"77",-0.000978617981556084
"78",0.0115397353149638
"79",-0.0165502437273554
"80",-0.108564193476178
"81",-0.243084761563305
"82",0.00240502522706122
"83",-0.0694880991138088
"84",0.18197001402825
"85",0.097333803902051
"86",-0.323255628320409
"87",-0.153322975867407
"88",0.0518704723503635
"89",-0.0753385873485306
"90",0.0459721969391709
"91",-0.252190137832186
"92",-0.0305615084192576
"93",-0.0181074681689437
"94",-0.0378959431943165
"95",-0.246490549981898
"96",-0.227188916121704
"97",-0.103918718469168
"98",0.0900751454733715
"99",-0.0230583625634859
"100",-0.416288811171234
"101",0.0384887300546081
"102",-0.189898592463534
"103",0.108726110182786
"104",-0.0281693689110929
"105",-0.230463648515981
"106",-0.17749417650507
"107",0.0627555442330094
"108",-0.217543781247626
"109",0.141744917469864
"110",-0.186246173203687
"111",-0.0752800372882925
"112",-0.0131602789448679
"113",0.0758403061976035
"114",-0.252209116557127
"115",-0.00476126042929826
"116",-0.123365000678789
"117",-0.0765714859242388
"118",-0.00723036715421834
"119",0.0321598900622092
"120",-0.0255926827064546
"121",-0.072911220814458
"122",0.00161731380455598
"123",0.0714678220582059
"124",-0.036984919008026
"125",-0.27179303782443
"126",0.217826136101324
"127",-0.0537912576007872
"128",0.0538693143137035
"129",0.0182586264961324
"130",-0.096215467308303
"131",-0.199224708041953
"132",0.0796284575566905
"133",0.0587357306835124
"134",-0.0830278106016922
"135",-0.199206297812486
"136",-0.0726610502180101
"137",-0.0915594350373627
"138",0.0617389531117221
"139",-0.00425515028766231
